2,4,Steve_Chandra,Ste_andra,279136841,0.25,0
2,4,Steve_Chandra,Ste_andra,279136841,-1.0,0
2,4,Steve_Chandra,Ste_andra,279136841,-0.5,0
2389,4,Steve_Chandra,Ste_andra,279136841,0,0
2,4,Steve_Chandra,Ste_andra,279136841,0.5,0
2,4,Steve_Chandra,Ste_andra,279136841,0.25,0
2,4,Steve_Chandra,Ste_andra,279136841,-1737191,0
2,4,Steve_Chandra,Ste_andra,279136841,-1736186.5,0
9,4,Steve_Chandra,Ste_andra,279136841,-1736186.5,0
0,0,Sumanth_Sleder,Sum_leder,1372288908,0,0
2,5,Sumanth_Sleder,Sum_leder,1372288908,871889,0
2,5,Sumanth_Sleder,Sum_leder,1372288908,0.75,0
2,5,Sumanth_Sleder,Sum_leder,1372288908,0.25,0
2,5,Sumanth_Sleder,Sum_leder,1372288908,0.25,0
2,5,Sumanth_Sleder,Sum_leder,1372288908,0.0,0
2,5,Sumanth_Sleder,Sum_leder,1372288908,0.25,0
2,5,Sumanth_Sleder,Sum_leder,1372288908,-0.25,0
2,5,Sumanth_Sleder,Sum_leder,1372288908,0.75,0
3,5,Sumanth_Sleder,Sum_leder,1372288908,0,0
2,5,Sumanth_Sleder,Sum_leder,1372288908,-872889,0
2,5,Sumanth_Sleder,Sum_leder,1372288908,-871886.0,0
9,5,Sumanth_Sleder,Sum_leder,1372288908,-871886.0,0
0,0,Sumanth_Vishwanath,Sum_anath,1321900540,0,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,1373534,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,-0.25,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,-0.75,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,0.0,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,-0.75,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,-0.5,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,-0.25,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,-1.0,0
8,6,Sumanth_Vishwanath,Sum_anath,1321900540,0,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,-0.25,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,1.0,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,-1374534,0
2,6,Sumanth_Vishwanath,Sum_anath,1321900540,-1373525.25,0
9,6,Sumanth_Vishwanath,Sum_anath,1321900540,-1373525.25,0
0,0,Sumanth_Hong,Sum__Hong,656371806,0,0
2,7,Sumanth_Hong,Sum__Hong,656371806,110515,0
2,7,Sumanth_Hong,Sum__Hong,656371806,1.0,0
2,7,Sumanth_Hong,Sum__Hong,656371806,0.25,0
2,7,Sumanth_Hong,Sum__Hong,656371806,0.75,0
2,7,Sumanth_Hong,Sum__Hong,656371806,0.25,0
6,7,Sumanth_Hong,Sum__Hong,656371806,0,0
2,7,Sumanth_Hong,Sum__Hong,656371806,-0.25,0
98234,7,Sumanth_Hong,Sum__Hong,656371806,0,0
2,7,Sumanth_Hong,Sum__Hong,656371806,0.75,0
8,7,Sumanth_Hong,Sum__Hong,656371806,0,0
2,7,Sumanth_Hong,Sum__Hong,656371806,-111515,0
2,7,Sumanth_Hong,Sum__Hong,656371806,-110510.75,0
9,7,Sumanth_Hong,Sum__Hong,656371806,-110510.75,0
0,0,Sumanth_Zhuang,Sum_huang,496420816,0,0
2,8,Sumanth_Zhuang,Sum_huang,496420816,66802,0
2,8,Sumanth_Zhuang,Sum_huang,496420816,-0.5,0
2,8,Sumanth_Zhuang,Sum_huang,496420816,-0.75,0
3,8,Sumanth_Zhuang,Sum_huang,496420816,0,0
2,8,Sumanth_Zhuang,Sum_huang,496420816,0.0,0
98234,8,Sumanth_Zhuang,Sum_huang,496420816,0,0
2,8,Sumanth_Zhuang,Sum_huang,496420816,0.25,0
2,8,Sumanth_Zhuang,Sum_huang,496420816,1.0,0
2,8,Sumanth_Zhuang,Sum_huang,496420816,0.25,0
2,8,Sumanth_Zhuang,Sum_huang,496420816,0.0,0
2,8,Sumanth_Zhuang,Sum_huang,496420816,-67802,0
2,8,Sumanth_Zhuang,Sum_huang,496420816,-66794.25,0
9,8,Sumanth_Zhuang,Sum_huang,496420816,-66794.25,0
0,0,Sumanth_Chandra,Sum_andra,158335197,0,0
2,9,Sumanth_Chandra,Sum_andra,158335197,1031947,0
2,9,Sumanth_Chandra,Sum_andra,158335197,-0.25,0
2,9,Sumanth_Chandra,Sum_andra,158335197,1.0,0
2,9,Sumanth_Chandra,Sum_andra,158335197,-0.5,0
2,9,Sumanth_Chandra,Sum_andra,158335197,1.0,0
2,9,Sumanth_Chandra,Sum_andra,158335197,-0.25,0
98234,9,Sumanth_Chandra,Sum_andra,158335197,0,0
2,9,Sumanth_Chandra,Sum_andra,158335197,0.0,0
2,9,Sumanth_Chandra,Sum_andra,158335197,0.75,0
2,9,Sumanth_Chandra,Sum_andra,158335197,-0.75,0
2,9,Sumanth_Chandra,Sum_andra,158335197,-1032947,0
2,9,Sumanth_Chandra,Sum_andra,158335197,-1031939.0,0
9,9,Sumanth_Chandra,Sum_andra,158335197,-1031939.0,0
0,0,Rankyung_Sleder,Ran_leder,10364905,0,0
2,10,Rankyung_Sleder,Ran_leder,10364905,237094,0
2,10,Rankyung_Sleder,Ran_leder,10364905,-0.5,0
2,10,Rankyung_Sleder,Ran_leder,10364905,-0.75,0
2,10,Rankyung_Sleder,Ran_leder,10364905,-0.25,0
2,10,Rankyung_Sleder,Ran_leder,10364905,0.75,0
2,10,Rankyung_Sleder,Ran_leder,10364905,-238094,0
2,10,Rankyung_Sleder,Ran_leder,10364905,-237083.25,0
9,10,Rankyung_Sleder,Ran_leder,10364905,-237083.25,0
0,0,Rankyung_Vishwanath,Ran_anath,484935675,0,0
2,11,Rankyung_Vishwanath,Ran_anath,484935675,487570,0
2,11,Rankyung_Vishwanath,Ran_anath,484935675,0.0,0
2,11,Rankyung_Vishwanath,Ran_anath,484935675,0.75,0
2,11,Rankyung_Vishwanath,Ran_anath,484935675,-0.75,0
1234,11,Rankyung_Vishwanath,Ran_anath,484935675,0,0
2,11,Rankyung_Vishwanath,Ran_anath,484935675,-488570,0
2,11,Rankyung_Vishwanath,Ran_anath,484935675,-487559.0,0
9,11,Rankyung_Vishwanath,Ran_anath,484935675,-487559.0,0
0,0,Rankyung_Hong,Ran__Hong,793182618,0,0
2,12,Rankyung_Hong,Ran__Hong,793182618,1896324,0
2,12,Rankyung_Hong,Ran__Hong,793182618,0.5,0
2,12,Rankyung_Hong,Ran__Hong,793182618,-0.75,0
2,12,Rankyung_Hong,Ran__Hong,793182618,0.0,0
2,12,Rankyung_Hong,Ran__Hong,793182618,-0.25,0
2,12,Rankyung_Hong,Ran__Hong,793182618,-1897324,0
2,12,Rankyung_Hong,Ran__Hong,793182618,-1896311.5,0
9,12,Rankyung_Hong,Ran__Hong,793182618,-1896311.5,0
0,0,Rankyung_Zhuang,Ran_huang,595073892,0,0
2,13,Rankyung_Zhuang,Ran_huang,595073892,733549,0
2,13,Rankyung_Zhuang,Ran_huang,595073892,1.0,0
2,13,Rankyung_Zhuang,Ran_huang,595073892,1.0,0
2,13,Rankyung_Zhuang,Ran_huang,595073892,-734549,0
2,13,Rankyung_Zhuang,Ran_huang,595073892,-733538.0,0
9,13,Rankyung_Zhuang,Ran_huang,595073892,-733538.0,0
0,0,Rankyung_Chandra,Ran_andra,1526649932,0,0
2,14,Rankyung_Chandra,Ran_andra,1526649932,1810137,0
2,14,Rankyung_Chandra,Ran_andra,1526649932,0.75,0
2,14,Rankyung_Chandra,Ran_andra,1526649932,-0.25,0
2,14,Rankyung_Chandra,Ran_andra,1526649932,-0.75,0
2,14,Rankyung_Chandra,Ran_andra,1526649932,0.25,0
3,14,Rankyung_Chandra,Ran_andra,1526649932,0,0
2,14,Rankyung_Chandra,Ran_andra,1526649932,0.0,0
2,14,Rankyung_Chandra,Ran_andra,1526649932,-0.75,0
2,14,Rankyung_Chandra,Ran_andra,1526649932,-1.0,0
2,14,Rankyung_Chandra,Ran_andra,1526649932,-1811137,0
2,14,Rankyung_Chandra,Ran_andra,1526649932,-1810121.25,0
9,14,Rankyung_Chandra,Ran_andra,1526649932,-1810121.25,0
0,0,Zhou_Sleder,Zho_leder,1464284154,0,0
2,15,Zhou_Sleder,Zho_leder,1464284154,1612120,0
2,15,Zhou_Sleder,Zho_leder,1464284154,-0.25,0
2,15,Zhou_Sleder,Zho_leder,1464284154,-0.25,0
2,15,Zhou_Sleder,Zho_leder,1464284154,1.0,0
2,15,Zhou_Sleder,Zho_leder,1464284154,0.0,0
123456,15,Zhou_Sleder,Zho_leder,1464284154,0,0
2,15,Zhou_Sleder,Zho_leder,1464284154,-1613120,0
2,15,Zhou_Sleder,Zho_leder,1464284154,-1612105.5,0
9,15,Zhou_Sleder,Zho_leder,1464284154,-1612105.5,0
0,0,Zhou_Vishwanath,Zho_anath,1559718886,0,0
2,16,Zhou_Vishwanath,Zho_anath,1559718886,1865059,0
2,16,Zhou_Vishwanath,Zho_anath,1559718886,-0.5,0
2,16,Zhou_Vishwanath,Zho_anath,1559718886,-0.75,0
2,16,Zhou_Vishwanath,Zho_anath,1559718886,-1866059,0
2,16,Zhou_Vishwanath,Zho_anath,1559718886,-1865041.75,0
9,16,Zhou_Vishwanath,Zho_anath,1559718886,-1865041.75,0
0,0,Zhou_Hong,Zho__Hong,546397896,0,0
2,17,Zhou_Hong,Zho__Hong,546397896,1184281,0
2,17,Zhou_Hong,Zho__Hong,546397896,-0.25,0
2,17,Zhou_Hong,Zho__Hong,546397896,0.25,0
2,17,Zhou_Hong,Zho__Hong,546397896,0.5,0
2,17,Zhou_Hong,Zho__Hong,546397896,-0.25,0
2,17,Zhou_Hong,Zho__Hong,546397896,1.0,0
2,17,Zhou_Hong,Zho__Hong,546397896,1.0,0
2,17,Zhou_Hong,Zho__Hong,546397896,0.75,0
2,17,Zhou_Hong,Zho__Hong,546397896,-1.0,0
2,17,Zhou_Hong,Zho__Hong,546397896,-0.75,0
2,17,Zhou_Hong,Zho__Hong,546397896,-1185281,0
2,17,Zhou_Hong,Zho__Hong,546397896,-1184265.25,0
9,17,Zhou_Hong,Zho__Hong,546397896,-1184265.25,0
0,0,Zhou_Zhuang,Zho_huang,1495894978,0,0
2,18,Zhou_Zhuang,Zho_huang,1495894978,151942,0
2,18,Zhou_Zhuang,Zho_huang,1495894978,0.75,0
2,18,Zhou_Zhuang,Zho_huang,1495894978,-0.25,0
2,18,Zhou_Zhuang,Zho_huang,1495894978,0.75,0
2,18,Zhou_Zhuang,Zho_huang,1495894978,0.0,0
2,18,Zhou_Zhuang,Zho_huang,1495894978,-152942,0
2,18,Zhou_Zhuang,Zho_huang,1495894978,-151925.25,0
9,18,Zhou_Zhuang,Zho_huang,1495894978,-151925.25,0
0,0,Zhou_Chandra,Zho_andra,1156357800,0,0
2,19,Zhou_Chandra,Zho_andra,1156357800,1939714,0
2,19,Zhou_Chandra,Zho_andra,1156357800,0.5,0
2,19,Zhou_Chandra,Zho_andra,1156357800,1.0,0
2,19,Zhou_Chandra,Zho_andra,1156357800,-0.25,0
2,19,Zhou_Chandra,Zho_andra,1156357800,-0.25,0
2,19,Zhou_Chandra,Zho_andra,1156357800,0.75,0
2,19,Zhou_Chandra,Zho_andra,1156357800,-1940714,0
2,19,Zhou_Chandra,Zho_andra,1156357800,-1939696.75,0
9,19,Zhou_Chandra,Zho_andra,1156357800,-1939696.75,0
0,0,Abishek_Sleder,Abi_leder,1192393157,0,0
2,20,Abishek_Sleder,Abi_leder,1192393157,405948,0
2,20,Abishek_Sleder,Abi_leder,1192393157,0.5,0
2,20,Abishek_Sleder,Abi_leder,1192393157,0.5,0
2,20,Abishek_Sleder,Abi_leder,1192393157,0.25,0
2,20,Abishek_Sleder,Abi_leder,1192393157,-1.0,0
2,20,Abishek_Sleder,Abi_leder,1192393157,0.25,0
1234,20,Abishek_Sleder,Abi_leder,1192393157,0,0
2,20,Abishek_Sleder,Abi_leder,1192393157,-406948,0
2,20,Abishek_Sleder,Abi_leder,1192393157,-405928.5,0
9,20,Abishek_Sleder,Abi_leder,1192393157,-405928.5,0
0,0,Abishek_Vishwanath,Abi_anath,1566036139,0,0
2,21,Abishek_Vishwanath,Abi_anath,1566036139,1377549,0
2,21,Abishek_Vishwanath,Abi_anath,1566036139,0.75,0
2,21,Abishek_Vishwanath,Abi_anath,1566036139,-0.5,0
2,21,Abishek_Vishwanath,Abi_anath,1566036139,-0.5,0
2,21,Abishek_Vishwanath,Abi_anath,1566036139,-1378549,0
2,21,Abishek_Vishwanath,Abi_anath,1566036139,-1377527.75,0
9,21,Abishek_Vishwanath,Abi_anath,1566036139,-1377527.75,0
0,0,Abishek_Hong,Abi__Hong,217461852,0,0
2,22,Abishek_Hong,Abi__Hong,217461852,1678880,0
2,22,Abishek_Hong,Abi__Hong,217461852,0.75,0
2,22,Abishek_Hong,Abi__Hong,217461852,-1679880,0
2,22,Abishek_Hong,Abi__Hong,217461852,-1678858.75,0
9,22,Abishek_Hong,Abi__Hong,217461852,-1678858.75,0
0,0,Abishek_Zhuang,Abi_huang,963633536,0,0
2,23,Abishek_Zhuang,Abi_huang,963633536,1043894,0
2,23,Abishek_Zhuang,Abi_huang,963633536,-0.5,0
2,23,Abishek_Zhuang,Abi_huang,963633536,0.0,0
2,23,Abishek_Zhuang,Abi_huang,963633536,1.0,0
2,23,Abishek_Zhuang,Abi_huang,963633536,0.25,0
2,23,Abishek_Zhuang,Abi_huang,963633536,-0.5,0
2,23,Abishek_Zhuang,Abi_huang,963633536,-1044894,0
2,23,Abishek_Zhuang,Abi_huang,963633536,-1043871.25,0
9,23,Abishek_Zhuang,Abi_huang,963633536,-1043871.25,0
0,0,Abishek_Chandra,Abi_andra,614980918,0,0
2,24,Abishek_Chandra,Abi_andra,614980918,1164104,0
2,24,Abishek_Chandra,Abi_andra,614980918,0.75,0
2389,24,Abishek_Chandra,Abi_andra,614980918,0,0
2,24,Abishek_Chandra,Abi_andra,614980918,0.75,0
2,24,Abishek_Chandra,Abi_andra,614980918,-1.0,0
8,24,Abishek_Chandra,Abi_andra,614980918,0,0
2,24,Abishek_Chandra,Abi_andra,614980918,0.75,0
2,24,Abishek_Chandra,Abi_andra,614980918,-0.25,0
6,24,Abishek_Chandra,Abi_andra,614980918,0,0
2,24,Abishek_Chandra,Abi_andra,614980918,0.25,0
3,24,Abishek_Chandra,Abi_andra,614980918,0,0
2,24,Abishek_Chandra,Abi_andra,614980918,0.0,0
2,24,Abishek_Chandra,Abi_andra,614980918,0.75,0
2,24,Abishek_Chandra,Abi_andra,614980918,-1165104,0
2,24,Abishek_Chandra,Abi_andra,614980918,-1164082.0,0
9,24,Abishek_Chandra,Abi_andra,614980918,-1164082.0,0
